"FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LONGITUD","LATITUD","SUPORT","CANALS_RESPOSTA"
39161922,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",08,02,2025,08,02,2025,10,""Sant Martí"",70,""el Besòs i el Maresme"",,""Passatge"",""Ptge de Prim"",0014,434512,4585050,,,""MÒBIL"",""EMAIL""
39161903,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Escales mecàniques"",""Escala mecànica incidències"",08,02,2025,08,02,2025,07,""Horta-Guinardó"",38,""la Teixonera"",087,""Carrer"",""D'arenys"",0077,428522,4586015,,,""TELÈFON"",""NO VOL RESPOSTA""
39161926,""QUEIXA"",""Recollida i neteja de l'espai urbà"",""Recollida de mobles i trastos vells"",""Recollida mobles abandonats no recollits el dia fixat"",08,02,2025,08,02,2025,10,""Sant Martí"",71,""Provençals del Poblenou"",095,""Carrer"",""de Fluvià"",0094,433512,4584466,,,""TELÈFON"",""NO VOL RESPOSTA""
39161919,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",08,02,2025,08,02,2025,02,""Eixample"",10,""Sant Antoni"",,""Avinguda"",""Av de Mistral"",0018,429583,4580978,,,""MÒBIL"",""IMMEDIATA""
39161918,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",08,02,2025,08,02,2025,04,""Les Corts"",19,""les Corts"",018,""Carrer"",""de Gelabert"",0042,428326,4582265,,,""TELÈFON"",""IMMEDIATA""
39161920,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Escales mecàniques"",""Escala mecànica incidències"",08,02,2025,08,02,2025,07,""Horta-Guinardó"",35,""el Guinardó"",037,""Carrer"",""del Telègraf"",0070,430805,4585460,,,""TELÈFON"",""NO VOL RESPOSTA""
39161915,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",08,02,2025,08,02,2025,05,""Sarrià-Sant Gervasi"",25,""Sant Gervasi - la Bonanova"",035,""Carrer"",""de Balmes"",0409,427963,4584344,,,""TELÈFON"",""IMMEDIATA""
39161916,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",08,02,2025,08,02,2025,05,""Sarrià-Sant Gervasi"",25,""Sant Gervasi - la Bonanova"",,""Carrer"",""de Castanyer"",0018,427956,4584310,,,""MÒBIL"",""IMMEDIATA""
39161913,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Escales mecàniques"",""Escala mecànica incidències"",08,02,2025,08,02,2025,06,""Gràcia"",30,""la Salut"",018,""Baixada"",""Bda de la Glòria"",0034,428960,4584792,,,""TELÈFON"",""NO VOL RESPOSTA""
39161914,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Escales mecàniques"",""Escala mecànica incidències"",08,02,2025,08,02,2025,08,""Nou Barris"",50,""les Roquetes"",067,""Plaça"",""Pl de Les Roquetes"",0001,431411,4589096,,,""TELÈFON"",""NO VOL RESPOSTA""
39161917,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",08,02,2025,08,02,2025,02,""Eixample"",08,""l'Antiga Esquerra de l'Eixample"",,""Carrer"",""D'enric Granados"",0118,429299,4582847,,,""MÒBIL"",""IMMEDIATA""
39161921,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. animals morts en espais privats (PAGAMENT)"",08,02,2025,08,02,2025,,,,,,,,,,,,,""TELÈFON"",""IMMEDIATA""
39056656,""QUEIXA"",""Prevenció i seguretat"",""Oficina guàrdia urbana"",""Atenció a l'oficina"",03,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161955,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",08,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161954,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",08,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161950,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",08,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161951,""CONSULTA"",""Mobilitat"",""Vehicle privat (cotxe  moto)"",""Aparcaments al carrer (àrea verda  àrea blava)"",08,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161953,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",08,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161935,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",08,02,2025,09,02,2025,03,""Sants-Montjuïc"",18,""Sants"",096,""Carrer"",""de Sant Jordi"",0001,427560,4580774,,,""TELÈFON"",""IMMEDIATA""
39161939,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida animals morts"",""Recollida animals morts espai públic"",08,02,2025,09,02,2025,09,""Sant Andreu"",60,""Sant Andreu"",,""Carrer"",""del Doctor Santponç"",0098,432641,4587018,,,""MÒBIL"",""EMAIL""
39161973,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Ascensors urbans"",""Ascensor urbà incidències"",08,02,2025,09,02,2025,07,""Horta-Guinardó"",36,""la Font d'en Fargues"",053,""Davallada"",""Dav de Gallecs"",0002,430459,4586439,,,""TELÈFON"",""NO VOL RESPOSTA""
39161972,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Ascensors urbans"",""Ascensor urbà incidències"",08,02,2025,09,02,2025,07,""Horta-Guinardó"",36,""la Font d'en Fargues"",053,""Davallada"",""Dav de Gallecs"",0010,430499,4586411,,,""TELÈFON"",""NO VOL RESPOSTA""
39161964,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",09,02,2025,09,02,2025,10,""Sant Martí"",70,""el Besòs i el Maresme"",,""Carrer"",""del Maresme"",0097,434153,4585073,,,""MÒBIL"",""EMAIL""
39161966,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161965,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida paper cartó/vidre/reciclables"",""contenidors de paper i cartó/vidre/reciclables"",09,02,2025,09,02,2025,09,""Sant Andreu"",63,""Navas"",,""Carrer"",""de Juan de Garay"",0070,431842,4585731,,,""MÒBIL"",""EMAIL""
39161967,""CONSULTA"",""Portal de tràmits"",""Persones i famílies"",""Empadronament finca antiga"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161963,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161962,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida animals morts"",""Recollida animals morts espai públic"",09,02,2025,09,02,2025,02,""Eixample"",09,""la Nova Esquerra de l'Eixample"",126,""Carrer"",""del Rosselló"",0023,428401,4581646,,,""TELÈFON"",""SMS""
39161968,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",09,02,2025,09,02,2025,06,""Gràcia"",30,""la Salut"",027,""Travessera"",""Trav de Dalt"",0067,429405,4584607,,,""TELÈFON"",""IMMEDIATA""
39161956,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161957,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161958,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161959,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161960,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Ascensors urbans"",""Ascensor urbà incidències"",09,02,2025,09,02,2025,07,""Horta-Guinardó"",35,""el Guinardó"",028,""Carrer"",""del Telègraf"",0091,430591,4585540,,,""TELÈFON"",""NO VOL RESPOSTA""
39161948,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",09,02,2025,09,02,2025,09,""Sant Andreu"",62,""el Congrés i els Indians"",082,""Passeig"",""Pg de Maragall"",0102,431517,4585806,,,""TELÈFON"",""EMAIL""
39161941,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Recollida animals morts"",""Recollida animals morts espai públic"",09,02,2025,09,02,2025,09,""Sant Andreu"",61,""la Sagrera"",,""Plaça"",""Pl del Doctor Cararach Mauri"",0005,432434,4586504,,,""WEB"",""EMAIL""
39161943,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Ascensors urbans"",""Ascensor urbà incidències"",09,02,2025,09,02,2025,07,""Horta-Guinardó"",37,""el Carmel"",072,""Carrer"",""de Lisboa"",0027,429567,4586715,,,""TELÈFON"",""NO VOL RESPOSTA""
39161944,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Escales mecàniques"",""Escala mecànica incidències"",09,02,2025,09,02,2025,07,""Horta-Guinardó"",35,""el Guinardó"",038,""Carrer"",""de Varsòvia"",0135,430847,4585493,,,""TELÈFON"",""NO VOL RESPOSTA""
39161945,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Escales mecàniques"",""Escala mecànica incidències"",09,02,2025,09,02,2025,07,""Horta-Guinardó"",35,""el Guinardó"",029,""Carrer"",""del Telègraf"",0073,430734,4585475,,,""TELÈFON"",""NO VOL RESPOSTA""
39161969,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161946,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Fuites d'aigua neta"",""Fuita aigua neta de companyia o particular"",09,02,2025,09,02,2025,08,""Nou Barris"",52,""la Prosperitat"",,""Carrer"",""del Turó Blau"",0005,431210,4587827,,,""MÒBIL"",""EMAIL""
39161947,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera tapa"",09,02,2025,09,02,2025,02,""Eixample"",09,""la Nova Esquerra de l'Eixample"",,""Carrer"",""de Calàbria"",0165,429034,4581555,,,""WEB"",""EMAIL""
39161949,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Neteja carrers i/o places"",""Objectes a netejar / retirar"",09,02,2025,09,02,2025,09,""Sant Andreu"",62,""el Congrés i els Indians"",082,""Passeig"",""Pg de Maragall"",0102,431517,4585806,,,""TELÈFON"",""EMAIL""
39161952,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Escales mecàniques"",""Escala mecànica incidències"",09,02,2025,09,02,2025,06,""Gràcia"",28,""Vallcarca i els Penitents"",010,""Carrer"",""del Gòlgota"",0005,428128,4585618,,,""TELÈFON"",""NO VOL RESPOSTA""
39161961,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161937,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. animals morts en espais privats (PAGAMENT)"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""IMMEDIATA""
39161938,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. animals morts en espais privats (PAGAMENT)"",09,02,2025,09,02,2025,,,,,,,,,,,,,""TELÈFON"",""IMMEDIATA""
39161936,""QUEIXA"",""Transports públics"",""Autobusos TMB"",""Disconformitat servei autobusos TMB"",09,02,2025,09,02,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
39161942,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Ascensors urbans"",""Ascensor urbà incidències"",09,02,2025,09,02,2025,07,""Horta-Guinardó"",37,""el Carmel"",072,""Carrer"",""de Lisboa"",0027,429567,4586715,,,""TELÈFON"",""NO VOL RESPOSTA""
39161970,""PETICIO DE SERVEI"",""Gestions municipals"",""Recollida i neteja de l'espai urbà"",""Rec. animals morts en espais privats (PAGAMENT)"",09,02,2025,09,02,2025,,,,,,,,,,,,,""TELÈFON"",""IMMEDIATA""
39161971,""CONSULTA"",""Portal de tràmits"",""Relacions amb l'Ajuntament"",""Portal de tràmits"",09,02,2025,09,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
39161940,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Fuites d'aigua neta"",""Fuita aigua neta de companyia o particular"",09,02,2025,09,02,2025,05,""Sarrià-Sant Gervasi"",24,""les Tres Torres"",,""Carrer"",""dels Vergós"",0007,427369,4583486,,,""MÒBIL"",""EMAIL""
38756773,""QUEIXA"",""Prevenció i seguretat"",""Incompliment d'ordenances a l'espai privat"",""Convivència veïnal"",14,03,2024,10,02,2025,09,""Sant Andreu"",60,""Sant Andreu"",032,""Passeig"",""Pg de Santa Coloma"",0055,432633,4588637,,,""WEB"",""EMAIL""
38756783,""QUEIXA"",""Cultura"",""Centres cívics"",""Centres cívics servei"",10,07,2024,10,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38756769,""QUEIXA"",""Serveis socials"",""Centres de serveis socials"",""Desacord amb la prestació de serveis"",08,08,2024,10,02,2025,,,,,,,,,,,,,""INSTÀNCIA"",""EMAIL""
38756785,""QUEIXA"",""Serveis socials"",""Centres de serveis socials"",""Desacord amb la prestació de serveis"",19,09,2024,10,02,2025,,,,,,,,,,,,,""INSTÀNCIA TELEMÀTICA"",""EMAIL""
38756767,""SUGGERIMENT"",""Manteniment de l'espai urbà"",""Bancs"",""Bancs nou/s - canvi de lloc"",30,09,2024,10,02,2025,07,""Horta-Guinardó"",36,""la Font d'en Fargues"",058,""Carrer"",""de Pedrell"",0201,429714,4586071,,,""RECLAMACIÓ INTERNA"",""SMS""
38756771,""SUGGERIMENT"",""Mobilitat"",""Ordenació viària"",""Pla de mobilitat"",09,10,2024,10,02,2025,07,""Horta-Guinardó"",36,""la Font d'en Fargues"",,""Carrer"",""de Camil Oliveras"",0022,430708,4586023,,,""MÒBIL"",""EMAIL""
38756772,""SUGGERIMENT"",""Urbanisme"",""Altres projectes urbanístics a la ciutat"",""Queixes i suggeriments altres projectes urbans"",15,10,2024,10,02,2025,07,""Horta-Guinardó"",41,""la Vall d'Hebron"",098,""Passeig"",""Pg de la Vall D'hebron"",0258,428908,4587521,,,""INSTÀNCIA TELEMÀTICA"",""EMAIL""
38756774,""SUGGERIMENT"",""Mobilitat"",""Ordenació viària"",""Zona de vianants carrer"",16,10,2024,10,02,2025,07,""Horta-Guinardó"",37,""el Carmel"",,""Carrer"",""de Calderón de la Barca"",0069,429496,4585874,,,""WEB"",""EMAIL""
38756775,""SUGGERIMENT"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera eixamplament"",20,10,2024,10,02,2025,07,""Horta-Guinardó"",43,""Horta"",,""Carrer"",""de Campoamor"",0049,429418,4587336,,,""WEB"",""EMAIL""
38756776,""SUGGERIMENT"",""Manteniment de l'espai urbà"",""Pilones"",""Pilones nova pilona"",21,10,2024,10,02,2025,07,""Horta-Guinardó"",36,""la Font d'en Fargues"",,""Carrer"",""de Peris i Mencheta"",0023,430066,4586465,,,""MÒBIL"",""EMAIL""
38756784,""QUEIXA"",""Serveis socials"",""Centres de serveis socials"",""Desacord amb la prestació de serveis"",22,10,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
39081612,""QUEIXA"",""Sanitat i salut pública"",""Seguretat alimentaria. Establiment / aliment"",""Incompliment normativa"",03,11,2024,10,02,2025,,,,,,,,,,,,,""RECLAMACIÓ INTERNA"",""CARTA""
38756789,""QUEIXA"",""Serveis socials"",""Gent gran"",""Desacord amb el servei de teleassistència"",05,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756790,""QUEIXA"",""Serveis socials"",""Gent gran"",""Desacord amb el servei de teleassistència"",07,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756787,""QUEIXA"",""Serveis socials"",""Gent gran"",""Desacord amb el servei de teleassistència"",11,11,2024,10,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38756788,""QUEIXA"",""Serveis socials"",""Gent gran"",""Desacord amb el servei de teleassistència"",13,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""CARTA""
38756777,""QUEIXA"",""Serveis socials"",""Centres de serveis socials"",""Desacord amb la prestació de serveis"",13,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756766,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Bancs"",""Bancs bruts a la via pública"",18,11,2024,10,02,2025,01,""Ciutat Vella"",04,""Sant Pere  Santa Caterina i la Ribera"",052,""Carrer"",""de Jonqueres"",0002,430977,4582114,,,""TELÈFON"",""EMAIL""
38756770,""SUGGERIMENT"",""Informació  tràmits i atenció ciutadana"",""Òrgans participació districte Sants-Montjuïc"",""Consell de Barri d'Hostafrancs"",18,11,2024,10,02,2025,,,,,,,,,,,,,""CONSELL DE BARRI"",""NO VOL RESPOSTA""
38757838,""QUEIXA"",""Serveis socials"",""Centres de serveis socials"",""Desacord amb la prestació de serveis"",19,11,2024,10,02,2025,,,,,,,,,,,,,""RECLAMACIÓ INTERNA"",""EMAIL""
38756780,""QUEIXA"",""Serveis socials"",""Gent gran"",""Desacord amb el servei de teleassistència"",25,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756781,""QUEIXA"",""Serveis socials"",""Gent gran"",""Desacord amb el servei de teleassistència"",26,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""CARTA""
38876833,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Bancs"",""Bancs bruts a la via pública"",27,11,2024,10,02,2025,06,""Gràcia"",28,""Vallcarca i els Penitents"",,""Carrer"",""de Montornès"",0022,428357,4585537,,,""RECLAMACIÓ INTERNA"",""EMAIL""
38756782,""QUEIXA"",""Serveis socials"",""Gent gran"",""Desacord amb el servei de teleassistència"",27,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756786,""QUEIXA"",""Serveis socials"",""Gent gran"",""Desacord amb el servei de teleassistència"",28,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""CARTA""
38756778,""QUEIXA"",""Serveis socials"",""Centres de serveis socials"",""Desacord amb la prestació de serveis"",28,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756765,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Bancs"",""Bancs bruts a la via pública"",28,11,2024,10,02,2025,02,""Eixample"",09,""la Nova Esquerra de l'Eixample"",,""Carrer"",""del Consell de Cent"",0163,429316,4581609,,,""MÒBIL"",""EMAIL""
38756779,""QUEIXA"",""Serveis socials"",""Centres de serveis socials"",""Desacord amb la prestació de serveis"",29,11,2024,10,02,2025,,,,,,,,,,,,,""TELÈFON"",""EMAIL""
38756768,""QUEIXA"",""Manteniment de l'espai urbà"",""Voreres"",""Vorera disconforme manteniment"",05,12,2024,10,02,2025,09,""Sant Andreu"",60,""Sant Andreu"",,""Carrer"",""de Palomar"",0008,432250,4588136,,,""WEB"",""EMAIL""
38756764,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Bancs"",""Bancs bruts a la via pública"",05,12,2024,10,02,2025,04,""Les Corts"",19,""les Corts"",029,""Carrer"",""de Dolors Masferrer i Bosch"",0024,427108,4581878,,,""TELÈFON"",""EMAIL""
38757837,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Bancs"",""Bancs bruts a la via pública"",09,12,2024,10,02,2025,04,""Les Corts"",19,""les Corts"",,""Carrer"",""de Dolors Masferrer i Bosch"",0015,427105,4581858,,,""MÒBIL"",""EMAIL""
38757836,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Bancs"",""Bancs bruts a la via pública"",10,12,2024,10,02,2025,05,""Sarrià-Sant Gervasi"",27,""el Putxet i el Farró"",,""Carrer"",""de Saragossa"",0130,428454,4584133,,,""MÒBIL"",""EMAIL""
38757844,""INCIDENCIA"",""Promoció econòmica  comerç i mercats"",""Mercats municipals"",""Mercats municipals manteniment i instal·lacions"",10,12,2024,10,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38757840,""INCIDENCIA"",""Manteniment de l'espai urbà"",""Semàfors"",""Semàfor incidències"",13,12,2024,10,02,2025,02,""Eixample"",06,""la Sagrada Família"",,""Carrer"",""de València"",0373,430897,4583532,,,""MÒBIL"",""IMMEDIATA""
38784889,""INCIDENCIA"",""Promoció econòmica  comerç i mercats"",""Mercats municipals"",""Mercats municipals manteniment i instal·lacions"",14,12,2024,10,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38757843,""INCIDENCIA"",""Promoció econòmica  comerç i mercats"",""Mercats municipals"",""Mercats municipals manteniment i instal·lacions"",14,12,2024,10,02,2025,,,,,,,,,,,,,""WEB"",""EMAIL""
38757842,""QUEIXA"",""Mobilitat"",""Ordenació viària"",""Zones Ciutat 30"",15,12,2024,10,02,2025,02,""Eixample"",07,""la Dreta de l'Eixample"",,""Plaça"",""Pl del Cinc D'oros"",9999,429736,4583113,,,""MÒBIL"",""EMAIL""
38757841,""SUGGERIMENT"",""Manteniment de l'espai urbà"",""Senyalització vertical trànsit"",""Senyal vertical nou / canvi de lloc"",15,12,2024,10,02,2025,02,""Eixample"",07,""la Dreta de l'Eixample"",,""Avinguda"",""Av Diagonal"",0385,429799,4583107,,,""MÒBIL"",""EMAIL""
38987727,""PETICIO DE SERVEI"",""Prevenció i seguretat"",""Incompliment d'ordenances a l'espai privat"",""Habitatges d'ús turístic"",17,12,2024,10,02,2025,01,""Ciutat Vella"",01,""el Raval"",,""Carrer"",""D'erasme de Janer"",0008,430255,4581285,,,""RECLAMACIÓ INTERNA"",""EMAIL""
38792881,""QUEIXA"",""Informació  tràmits i atenció ciutadana"",""Telèfon 010"",""Desacord amb l'atenció al telèfon 010"",17,12,2024,10,02,2025,,,,,,,,,,,,,""RECLAMACIÓ INTERNA"",""CARTA""
38757839,""SUGGERIMENT"",""Informació  tràmits i atenció ciutadana"",""Òrgans participació districte Sants-Montjuïc"",""Consell de Barri de La Marina"",18,12,2024,10,02,2025,,,,,,,,,,,,,""CONSELL DE BARRI"",""EMAIL""
38759877,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Bancs"",""Bancs bruts a la via pública"",20,12,2024,10,02,2025,04,""Les Corts"",19,""les Corts"",,""Plaça"",""Pl del Centre"",9998,427742,4581528,,,""MÒBIL"",""EMAIL""
38909803,""SUGGERIMENT"",""Urbanisme"",""Nomenclatura de carrers"",""Canvi de nom"",21,12,2024,10,02,2025,,,,,,,,,,,,,""RECLAMACIÓ INTERNA"",""EMAIL""
38762881,""INCIDENCIA"",""Recollida i neteja de l'espai urbà"",""Bancs"",""Bancs bruts a la via pública"",27,12,2024,10,02,2025,10,""Sant Martí"",66,""el Parc i la Llacuna del Poblenou"",043,""Carrer"",""de Sancho de Ávila"",0007,432084,4583150,,,""TELÈFON"",""EMAIL""
